"commentId";"textOriginal";"authorDisplayName";"videoId";"publishedAt"
"Ugw-H6FQZPPmsDMBpeZ4AaABAg";"20萬大陸身份證的人呢？這麼愛保家衛國為什麼不去簽自願意，台灣國軍缺人啊！不要只出一張嘴巴";"@acz33swb";"gAT1pDtZK0s";"2025-01-27 06:06:38"
"Ugw-HHKvVxNC69LHzi14AaABAg";"丟人現眼公然說謊，";"@步雲-t5g";"3RnS1xisw00";"2025-01-24 14:27:58"
"Ugw-HPDYMWnIvNeyGk94AaABAg";"土匪國到底給你多少錢 讓你背叛祖國台灣";"@朱森源-l4n";"8x5lKQsXbwU";"2025-01-27 10:13:03"
"Ugw-I6vzQu0WrufGx-t4AaABAg";"大家都說身為台灣人真的很可悲、可憐呀！生活在這個詐騙島上人民怎麼辦呢？（自保嗎）";"@湛忠仁";"63ktZiZ9VIM";"2025-01-27 06:38:14"
"Ugw-iI8hohC9DLq8SiZ4AaABAg";"？？？";"@張博清-l5j";"8aI7yg0_rlQ";"2025-01-24 06:59:01"
"Ugw-KL_l9GyrEkGKSX94AaABAg";"白色恐怖時代😢😢😢";"@按摩师上门masseur";"BmDtkv9MqoU";"2025-01-30 16:05:53"
"Ugw-KV2wI9ZE6xngRDR4AaABAg";"舔共立委，毀憲亂政，共產黨""芯傅""，一定要罷免";"@kaddyshen4312";"5lSxlj_mF5E";"2025-02-01 15:55:51"
"Ugw-KVZ9RFxKajJjXWt4AaABAg";"罷免這些高雄立委 貪污腐化 怕被查 疫苗弊案 光電弊案 雞蛋弊案 ⋯⋯⋯所以反對立法委員的調查權 ⋯";"@AYR9167ayr";"-zX-hd4Y5Lg";"2025-01-25 22:26:21"
"Ugw-mcU-pG_yYfCXYVp4AaABAg";"矢板明夫，典型大川粉。";"@chengenyu90";"7M6nILu6x80";"2025-01-29 03:37:26"
"Ugw-mdPErCOwjEH7bpp4AaABAg";"支持賴總統";"@jyenify";"1Mu2ZXH7Jfs";"2025-01-30 13:45:31"
"Ugw-mPvs3YtVu-fb_Ut4AaABAg";"台灣總統府:中美友好。(他真的就是這樣回應這類台積電問題的，還熱騰騰的才剛回應而已)，反正現在的政府什麼都是美國說了算，台積電就算是私人企業也只能被兩國政府當作籌碼賣掉而已。";"@uranusnini";"tIaKAgV97QA";"2025-01-30 09:58:25"
"Ugw-MU-xdcj8GDbOZL54AaABAg";"想問候民進黨它媽";"@生邦王";"63ktZiZ9VIM";"2025-01-28 01:52:48"
"Ugw-n8Y2x0Kz9pH4Uc54AaABAg";"帥過頭大哥還懂什麼關稅產業信口捻來真的太強啦";"@b303099101";"Z46j9VWrNtU";"2025-01-30 00:14:42"
"Ugw-nFVVAeUuJke6MGx4AaABAg";"別來桃園";"@chiao1648";"qZQrmzmobvM";"2025-01-31 06:53:49"
"Ugw-Nlk2QRHcDuSWuKB4AaABAg";"塔綠班大罷免要掩蓋全黨貪污的真相。";"@美玲-y1v";"W76Z340BSfQ";"2025-02-01 11:12:02"
"Ugw-oJGNN_0mHTAG4AR4AaABAg";"團結一心將吳思瑤，吳沛憶罷掉，給民進黨，柯建銘，賴清德一個教訓";"@張欣雍";"W76Z340BSfQ";"2025-02-01 04:02:35"
"Ugw-OkBrVF4f_JfvjWB4AaABAg";"祝主持人蛇年快乐，身体健康🎉🎉🎉";"@Gibson-kn8hk";"TARaPoKv41Y";"2025-01-29 17:27:04"
"Ugw-OmpHRaK9CaqO_z14AaABAg";"罷免熱度絕對不能降溫！要越來越熱才行！否則台灣的民主會被藍白的賣國賊賣了，毀了！";"@vestahuang2706";"zylZNgjohsc";"2025-02-02 06:19:31"
"Ugw-PLUhimyQcfYBdft4AaABAg";"罷免不了的等著看吧因國民黨有對岸黑暗中幫助也有黑色的打壓全台罷免失敗後面的大大來頭不小喔";"@蕙淑";"NSAQH_0NOu8";"2025-02-01 10:51:51"
"Ugw-pWaHl-zxcZeHh9N4AaABAg";"人才阿";"@猶大-n4f";"-HgpH84_j3I";"2025-01-30 04:35:43"
"Ugw-Q_BfBDPcp4ptjst4AaABAg";"放NMD P，老川制裁了哥伦比亚政党的每个人，取消他们的签证，这才是哥伦比亚投降的原因，和关税有个P关系";"@Test-yi5bq";"ydHEJtztlmo";"2025-01-31 21:58:54"
"Ugw-q8q8UzzXj2RYxZV4AaABAg";"賴清德跟鬼站在一起 謝金河本身就是個詐騙頭，那一年韓國瑜選高雄市長他不是在媒體吹噓韓國瑜與李佳芬是他的深交， 看到鬼了！";"@疣豬";"z0d1Fcs78LA";"2025-01-31 12:25:14"
"Ugw-rZZxcfA877NutWJ4AaABAg";"老川不敢 。就算晶片回美國美國人做不出來";"@rl3480";"ReXZYrimnHE";"2025-01-30 02:32:55"
"Ugw-SezOPao-LWux30B4AaABAg";"有心理準備就還好張愛玲說的喜歡孤獨更愛凄涼那也是一種人生的美麗習慣就好了";"@賴宏偉";"o5nacL1RNa8";"2025-02-01 14:59:26"
"Ugw-sJQGETqbiC18LtB4AaABAg";"要不openai也開源比大家比比";"@keithlam5300";"p11ilNw4GAE";"2025-01-30 07:30:44"
"Ugw-sRxyA2APbGvEDxV4AaABAg";"就算葉元之沒被罷, 洩密也該被關.";"@jeong-gikim5958";"Uw5SIAmd524";"2025-01-28 20:02:52"
"Ugw-SwnC29OkFwXIVzF4AaABAg";"不再投給藍白兩黨..就沒有選兩次的問題了啦";"@morgan-k7e";"jhPRqOIcHQA";"2025-01-27 10:23:46"
"Ugw-t-cz7gnbCf6uFMF4AaABAg";"黑白那有打點好！
像女僕店剛台灣有時，就有黑道來收保護費！😮‍💨😮‍💨😮‍💨";"@匿名-v1p5s";"URY3fcLLIHs";"2025-01-23 10:46:05"
"Ugw-tnVcbINbYlKP5tB4AaABAg";"留言區裡一堆裝牆外人的五毛真拚命。「微軟作為OpenAI的老闆」這種鬼話也說得出來，當大家都白痴嗎？";"@shangenhung";"p11ilNw4GAE";"2025-01-30 19:48:27"
"Ugw-uzI7QfwWCtlOPdN4AaABAg";"店會開在哪？😂
中年大叔愛喝酒愛講話
只會一點點日文
想報名怕太老";"@ko1230616";"URY3fcLLIHs";"2025-01-23 23:55:58"
"Ugw-vRvsVIeGJnmHSfd4AaABAg";"國民黨認為原住民立委最好罷免，那為什麼不罷免高金素梅呢！";"@李羽-d2n";"BIQTos2tg-E";"2025-01-29 00:21:24"
"Ugw-WDjoJkVTOt0BS7N4AaABAg";"不要那麼淫蕩的笑啦";"@張浩文-l6b";"_OP2wHKuq9E";"2025-01-31 16:27:59"
"Ugw-wkr9Sd9RuOZukvV4AaABAg";"這裡的，這樣的，政府有為人民百姓們謀財謀褔利嗎？只是想貪自行之的政事，貪到無恥無臉，是官嗎？我看是斜行為人政客，無知無識..";"@benwang1678";"3RnS1xisw00";"2025-01-25 21:29:24"
"Ugw-WWng5GR6m8eYyTZ4AaABAg";"请参考乌克兰😂，成为豪猪的意思是给金主爸爸送钱，给这个逼送钱";"@武仁-z1p";"sye1eRmx0w8";"2025-01-31 00:09:43"
"Ugw-Xm1mhhQlvafLkmx4AaABAg";"又一個王錄阿仙";"@順安李-r4x";"ESIzJY_bN5k";"2025-02-01 23:19:26"
"Ugw-XYcjAC6pWFQpYoZ4AaABAg";"恭喜恭喜🎉🎉🎉🎉🎉";"@tinyauntie150";"URY3fcLLIHs";"2025-01-21 10:20:08"
"Ugw-YsU43HfBtIdyuuV4AaABAg";"快死的嘴臉😂";"@momohsu1783";"FnlaMncixGQ";"2025-01-26 12:56:00"
"Ugw-ytRtDyVo3BKQKR94AaABAg";"韓國瑜講得真好,　我會罷免葉元之";"@tao-ti8kv";"RuaLuQqXDKw";"2025-01-29 01:12:21"
"Ugw-z--KhPzLK6UuFUF4AaABAg";"盧媽媽哎";"@ahxiongsaid";"9pbjMTORhVg";"2025-01-27 17:27:06"
"Ugw-ZN_nOb5Imh5ZMFZ4AaABAg";"问题是你和美国人搞混了，俗称杂种。";"@dingleihe8350";"RYiskSFLUhs";"2025-01-29 21:19:39"
"Ugw00AwPSSqp7rFbnc14AaABAg";"執政黨是沒事情做了，每天在選舉每天在搞罷免😂。";"@玉環蕭";"-zX-hd4Y5Lg";"2025-01-25 12:57:40"
"Ugw00Din-6VWewtlvyF4AaABAg";"H";"@lydieliu5970";"T7YAKbtSS98";"2025-01-31 18:11:37"
"Ugw00gHbqVYlQe7DhBJ4AaABAg";"要知道,就算打了方向燈,人家也不一定會讓你. . .
戰性別就很瞎,開車穩的女性朋友,看來這些人是沒有,我可是給妹子開車載過的人!也聽過把男友車開翻的女同學.
賽車選手沒有女的就是了?反過來說~人家一女的都能賽車,你個男的不是,個個都該有張賽車證嗎?
開車是看心態+技術的好嗎?在駕訓班考照就知道,自己不適合上路,上坡熄火倒退嚕,忘記踩煞車.
就是遇到狀況,會不知道要槓麻的,家人一直說考到照,不上路是浪費,不上路膽量就練不起來,
拿其他用路人的性命安全,來練技術跟膽量,我是不敢的,祖上沒又留礦山給繼承,賭別人有個萬一,用啥賠?";"@laineelin3621";"yauy-bWTEDM";"2025-01-31 10:09:01"
"Ugw00L3Fx406otOwdJF4AaABAg";"三笠，川普要征臺灣重税了，你們怎麽說";"@todoramen5644";"ceYlPWI7dqw";"2025-02-01 14:21:10"
"Ugw00NSlLN3euVP46PR4AaABAg";"我只服帥過頭！";"@安的成長日記";"Z46j9VWrNtU";"2025-01-27 13:32:04"
"Ugw00P_arlQchBxad5p4AaABAg";"大家 強快  優先
你   優先
我   優先
全 美國 優先
還會  優先 發生";"@bcdb4635";"dr4pS62FdwM";"2025-02-01 14:33:24"
"Ugw011GKDOkV3DoGq3V4AaABAg";"建請總統帶領所有官員休無薪假3年..";"@邦喬飛-u1c";"63ktZiZ9VIM";"2025-01-26 23:48:16"
"Ugw03s0TYM4fyiyH4r94AaABAg";"賴總統 說詐騙金錢橫行，不要受騙
其實還還有一種騙術更嚴重，會把你賣掉，就是騙選票，去舔共";"@yu315999";"Xl0IRrnmbIw";"2025-01-30 16:26:32"
"Ugw045GtOM77TGjSO-p4AaABAg";"你去洪斡對對得得起良心嗎？呸賤種😊";"@陳將賢";"jhPRqOIcHQA";"2025-01-26 19:22:16"
"Ugw05RFb1VD9nbim_994AaABAg";"讚";"@草就是草";"1-K1dVyrBrA";"2025-01-26 17:14:18"
"Ugw06e88m5jqj8hMbCl4AaABAg";"全面罷免藍白黨委員下架舔共賣台的立委";"@賴宏杰-s6c";"34aE6Tnr2hM";"2025-02-01 11:13:21"
"Ugw08-xybwNVS-vPStl4AaABAg";"直接提告恐嚇威脅比較快";"@elsonchen1150";"CV2F9iC1Pkg";"2025-02-01 17:18:18"
"Ugw081KrBkfV-QeBnXd4AaABAg";"刪葳除銹剷黑芯,  一定要罷免, 否則永無寧日,";"@jeanhuahuang8548";"tqSHP_6qkSk";"2025-02-01 14:21:17"
"Ugw08gRbESwdrGc_Si14AaABAg";"王婉諭，是非不分，垃圾人物";"@sirlin885";"-zX-hd4Y5Lg";"2025-01-28 13:27:06"
"Ugw0ayogwmL4if3Y9k94AaABAg";"大罷免綠蛆的立委大家一起動起來…………加油！";"@hankjong1123";"8aI7yg0_rlQ";"2025-01-24 15:48:48"
"Ugw0Bq_D7EpPSnnCAvZ4AaABAg";"老師跟學生不好嗎";"@張伯彥";"p4A62A8xNVw";"2025-01-30 04:35:35"
"Ugw0bX8nOica4NKhe914AaABAg";"怎麼塔綠班個個腦滿肥腸的";"@chujony";"6A724ibZ5bI";"2025-01-30 15:18:48"
"Ugw0ctbFB0tXR4yoX0l4AaABAg";"孟佩琪趕快哭倒土城就可救夫！";"@4552-c6i";"WatPn-5B0AA";"2025-02-01 10:31:18"
"Ugw0DCXFdWl6u-07sMN4AaABAg";"川普真偉大，控制全世界股市漲翻天";"@吳展南-i4n";"byX-mzp6XO0";"2025-01-22 23:14:27"
"Ugw0dOS1ZalGGNXbFAl4AaABAg";"一千萬做一個logo，你民進黨可以不要臉的幹話一直說，嘴巴是用來吃飯，不是用來放屁的。";"@楊惟翔-n1s";"kIvQNfvJUec";"2025-01-26 16:06:50"
"Ugw0dq4gMHbSg5Bkx6h4AaABAg";"無論是否反共，國民黨從來沒打算久待在台灣；只有支持致力壯大台灣國防，捍衛民主憲政的政治人物與黨派，才能抵禦對岸的文攻武嚇，確實強化台灣自我捍衛的能力與各項產業的永續發展！";"@印喬伊";"8MvLUQ6mItg";"2025-01-26 12:05:10"
"Ugw0dwN4W7R4spFsRqt4AaABAg";"核战真的发生多少平民还能躲避吗？ 中共领导怕死先为保护自己打算😂";"@tslow1829";"ceYlPWI7dqw";"2025-02-01 02:56:54"
"Ugw0DxYkJQs_C5JreMR4AaABAg";"台下的2000人應該都是這些綠萎的親戚家屬，拿車馬費便當参加的";"@alexhuang2147";"-zX-hd4Y5Lg";"2025-01-27 13:52:13"
"Ugw0DyROLYJ5JNM-FnZ4AaABAg";"黃國昌會晚上把你吃掉。。。";"@billybilly1739";"0WmJxUB9kYc";"2025-02-01 10:06:53"
"Ugw0eeJ8hn_Zh4uLecx4AaABAg";"罷免辛苦了❤加油🎉高雄支持你們❤";"@沛-h8r";"JpaoMgeBHHs";"2025-01-26 16:55:36"
"Ugw0EqdGq9JuBT8ASdJ4AaABAg";"什麼要選兩次？
自己做傻事 就要負責任
你長輩沒教你做人處事的道理嗎？
現在可以學一學";"@大銘廖";"jhPRqOIcHQA";"2025-01-26 13:25:34"
"Ugw0fsav_1DUlxHYHoF4AaABAg";"數發部部長唐鳳說，要使用AI穿越防火牆，把真相送到中國內部去
如果你是正藍軍就要支持唐鳳的作為，今年罷免舔共立委把反共立委選上去
台灣要化被動為主動，向共匪發起進攻，才能保護我們自身";"@AZ-zk6fr";"XApBSLytpUA";"2025-01-29 06:19:24"
"Ugw0gLWyPdenXAmI71B4AaABAg";"殲-35A雖有F-35外形
可能沒有F-35功能";"@ericchen5009";"1YAadTWkMzo";"2025-01-31 06:23:29"
"Ugw0gyQkotiFCujvP-94AaABAg";"打倒國民黨
幹掉小黃犬
罷免中出芯
毀掉花蓮王";"@蔡丫沛";"XApBSLytpUA";"2025-01-30 16:54:27"
"Ugw0HUN8jevTC0J-5Q94AaABAg";"砍的太客氣了";"@錫綱牛";"kIvQNfvJUec";"2025-01-29 03:02:53"
"Ugw0HUutHLP2k-KGBO14AaABAg";"非法移民都应该抓";"@jasonchenliu5744";"ydHEJtztlmo";"2025-02-01 11:33:16"
"Ugw0hzcZmQmxj6FA2xJ4AaABAg";"楊文嘉，讚👍讃讚！";"@華楓-g4y";"8aI7yg0_rlQ";"2025-01-24 12:05:47"
"Ugw0i4S2KXtMA1mJK8B4AaABAg";"立法院裡面那些，敵人敵國分不清楚的垃圾立委，為了利益，甘願被統戰出賣自己的國家，賣國求榮，垃圾立委，台灣人要把你們罷免掉，沒道理再養你們。";"@吳清霞-e3k";"dQsng5Md9nE";"2025-02-01 01:53:08"
"Ugw0I8ONsrvel5oUiHJ4AaABAg";"剿匪🇨🇳抗共

護台灣🎉";"@yingchesung2853";"0Am-j_nAh9A";"2025-01-26 12:16:30"
"Ugw0ibuLXbc4oEDSQw94AaABAg";"佩服慕芝，慎思明辨，是一個獨立思考的現代人🎉";"@Q毛-b1d";"G42BkQkZmHc";"2025-02-01 04:26:57"
"Ugw0ikpaWSoiCvwdiGt4AaABAg";"很實在啊
馬的就政府在插乾股在房地差啊！
房地合一抽了多少了？
聯合國稅局一直查人民
惡心至極";"@linirving3265";"Z46j9VWrNtU";"2025-01-28 08:08:02"
"Ugw0K1d5Ii_kkvw8xjl4AaABAg";"一群不會就事論事考證事實的愚民 台灣詐騙金額每年屢創新高也不是沒有原因";"@yutingliao9417";"0Am-j_nAh9A";"2025-01-26 12:38:46"
"Ugw0kfZroaWOh3RUZz54AaABAg";"感";"@yunyun7341";"BIQTos2tg-E";"2025-01-29 10:21:04"
"Ugw0kmxms4v2rDhHOL54AaABAg";"蔡英文集團應求刑100年財產全充公";"@AAABUDDA";"nll7UBHfDY0";"2025-01-28 17:20:48"
"Ugw0kyjqeaWjzO2E6Xh4AaABAg";"👏👏";"@johnleung3732";"RYiskSFLUhs";"2025-02-02 05:41:37"
"Ugw0l-J5KFMlGZ71fsx4AaABAg";"DEI就是劣幣驅逐良幣，奧巴馬、敗登用的聯邦政府官員幾乎都是黒人男女";"@maychiang8189";"vBNggH2F7UI";"2025-02-02 01:36:58"
"Ugw0leOv6v52wPyCE4J4AaABAg";"这种智商的节目也能放，确实是搞笑啊，看着外形像就说是偷美国的技术，你也去偷一个试试，怎么感觉像偷个钱包一样，这样的节目都有人看，台湾人真的太好愚弄了。";"@timwang-nc2fe";"1YAadTWkMzo";"2025-01-31 15:34:51"
"Ugw0LGMVlCjNdTkD-fN4AaABAg";"自已想找死，沒有辦法😂";"@項兆芬";"8x5lKQsXbwU";"2025-01-27 12:57:13"
"Ugw0lh9uC3ku-K_DjXt4AaABAg";"不要跟總統說那麼多啦，反正他也聽不進去了！";"@USER_02548JHG";"3RnS1xisw00";"2025-01-25 16:21:09"
"Ugw0lL6AhjCB7J-e5394AaABAg";"美國眞能演但台灣也能回應阿 政府高層現在是機會放點風給習看看這群演員如何儅";"@chenhssentinng1121";"tIaKAgV97QA";"2025-01-30 11:03:18"
"Ugw0LRbcTIDO085De754AaABAg";"廟是統戰的工具，發紅包是賄絡嗎";"@李宗龍-w2e";"RUzUDKxFdmA";"2025-01-31 09:15:48"
"Ugw0LZHb3xuqyboKdhp4AaABAg";"藍白當然不用倒閣 但民進黨自己提倒阁";"@iphonexurunqiao22";"ehbYkwj8qN0";"2025-01-29 02:08:50"
"Ugw0mdmAtYV1fEW-yAF4AaABAg";"印度的太空计划很有看头，年轻工程师年轻公司，但是我真对印度人的执行能力打个问号。";"@sinzhang6813";"jLQ-qrsJYus";"2025-02-01 06:56:54"
"Ugw0mTGl5NumP2q8joJ4AaABAg";"醫療專機啊，覺得自己有能力醫療別人啊 ～";"@六七五-u8o";"dr4pS62FdwM";"2025-02-01 02:20:12"
"Ugw0NmNa9uMXsMvBltp4AaABAg";"輸不起就是輸不起
柯建銘  總召混不下去
還搞惡罷
民進黨 爛咖🖕🏾🖕🏾🖕🏾🖕🏾";"@mingyenwen2941";"Xl0IRrnmbIw";"2025-01-30 18:21:11"
"Ugw0nsjUr0y_6TkgHpl4AaABAg";"重播？";"@unny611";"ZwsxslVogsk";"2025-02-01 05:29:34"
"Ugw0o3Mf_6UUaXeDMD94AaABAg";"应该断绝和中国的所有往来。  凡是中国或中国人牵涉的就惹一身骚。";"@skkkkm";"WQnvcFR-zoQ";"2025-01-24 03:46:43"
"Ugw0Ou1jcVVt0XkwLDV4AaABAg";"打壓抹黑造謠編造千萬個理由，最後以違害國家安全罪製裁，封殺這就是強盜霸權😂";"@mantinwong6479";"p11ilNw4GAE";"2025-01-31 00:49:24"
"Ugw0OYKDNEFEigTp7hF4AaABAg";"今天沒有你們國白兩黨的作亂，會有民眾罷免的情景嗎？始作俑者不就是你們藍白兩黨嗎？還在那邊講風涼話喔！";"@劉春同";"9pbjMTORhVg";"2025-01-27 05:50:15"
"Ugw0OYU8E6NchGMwvUx4AaABAg";"從蘇區「俄爹」在 烏克蘭 拉垮的婊現就知道一脈相承的「共匪」還是沈溺於國共內戰時光是多安插一些 郭汝瑰 就會贏的迷思，台灣現在幾乎所有的人都有「國際觀」並不是那些8+9全都「鎖」在中國。";"@fatcrow3860";"1YAadTWkMzo";"2025-01-31 13:01:00"
"Ugw0p61CH7ULmn7kja94AaABAg";"祝大家新年快樂🎊";"@沈芳麒";"BIQTos2tg-E";"2025-01-29 07:31:13"
"Ugw0PmO_AdZGsWeWfEt4AaABAg";"愈沒有本事的人，愈卑鄙！也愈會說謊！
標準的小人！社會大家身邊一定不乏這類人。";"@黃嘉芳-v5m";"3RnS1xisw00";"2025-01-26 11:05:31"
"Ugw0ppkeVCURIgKwSYt4AaABAg";"影片做的很棒👍👍👍";"@Peoplevoice999";"c8_q6kR5ZuA";"2025-02-01 07:20:37"
"Ugw0ptk0jv7IQKbGGd94AaABAg";"都講回归祖國快回不送";"@fuaimeingngie8977";"8x5lKQsXbwU";"2025-01-31 03:25:10"
"Ugw0QAl0wWPVvjmvo4h4AaABAg";"有种closeai也开源啊";"@StanfordSeanBac";"p4A62A8xNVw";"2025-01-30 05:46:23"
"Ugw0QQzEo7SyOgg8Zbt4AaABAg";"你做得出來嗎😂 做不出來就低頭吧";"@cutejoysung";"HfuayeaSGi4";"2025-01-29 09:46:05"
"Ugw0qvWGFtyrxndLhLt4AaABAg";"1元是要讓你們買個袋子 自己進去打包起來送垃圾車的😏";"@Linhung-w7t";"3RnS1xisw00";"2025-01-24 04:49:27"
"Ugw0S-Xk1VhtepEiIJh4AaABAg";"詐騙業 也是正的🎉";"@oysterman5063";"Z46j9VWrNtU";"2025-01-28 14:12:34"
"Ugw0sbxtTqZ2-ygUG-t4AaABAg";"小說家孫貫中";"@藍色威士忌-b5o";"v9gGtTV9z3E";"2025-01-30 06:32:27"
"Ugw0sp-7eWNV23HvEzV4AaABAg";"新北市長侯友宜當然為自己黨立法委員說話，不管小年夜台灣人民仍然罷免國民(紅統)~民眾黨決心";"@雅莉黃-r8y";"y50xCZD_300";"2025-01-27 07:07:53"
"Ugw0tz3Avflp7nB1p7R4AaABAg";"罷免所有舔共立委=罷免傅崐萁=罷免習近平";"@りしれき笑に";"gAT1pDtZK0s";"2025-01-26 19:22:27"
"Ugw0W11FBHAyZLC0yyZ4AaABAg";"張耀中現在已經不是議員了 他落選了
可是字幕還寫民進黨籍台中議員 三立真的是詐騙很多";"@alicebest4949";"JpaoMgeBHHs";"2025-01-26 13:22:57"
"Ugw0wG676Xd3nt0k8EZ4AaABAg";"感謝柯建銘先生一生奉獻台灣民主。敬請保重身體並祝新年快樂，平安健康🎉❤";"@Bih-q9z";"Xl0IRrnmbIw";"2025-01-30 19:40:46"
"Ugw0wqyjMCWcmyLLQSR4AaABAg";"以前看藍綠惡鬥，看到每次選舉我已經懶得去投，這次藍白越來越誇張，不是綠很好！先把亂搞的這些藍白抓下來，在來修理綠的！雖然這次大罷免，我這沒事做！但我家人在中山區，也已經去投罷免！垃圾真的要掃乾淨";"@吉士香";"8MvLUQ6mItg";"2025-01-30 17:46:17"
"Ugw0Wxackrg7Y7WLtRR4AaABAg";"今年最好看的跨年節目👍";"@ramus8043";"T7YAKbtSS98";"2025-01-31 14:16:17"
"Ugw0WYd9jVlGqlWV0hN4AaABAg";"開源免費的東西，有什麼限制不限制的！賤人就是矯情🤣";"@guxiao-r8m";"ceYlPWI7dqw";"2025-02-01 02:04:45"
"Ugw0X_WcjltiZc9eeAF4AaABAg";"最該罷免的是執政黨的政治人物";"@加藤鷹-s4g";"5ji5n2WrwxU";"2025-01-31 17:04:10"
"Ugw0X735k77sh8B6KzV4AaABAg";"無能又驕傲的腐敗政權";"@8wa185";"3RnS1xisw00";"2025-01-24 06:37:51"
"Ugw0xURUgkbR3OdYZGh4AaABAg";"Rest in Peace";"@DavidHu-q9l";"-ZApDfqWKds";"2025-01-31 18:47:36"
"Ugw0Y4xPlVdunyMUmEt4AaABAg";"噁心吐吐吐。鬧的是國民党啦";"@葉星雲-f2q";"9pbjMTORhVg";"2025-01-29 00:25:43"
"Ugw0yk4rxVU52dGOroF4AaABAg";"三兆國家預算喊無法執政，哭夭無錢。不會執政就下台換會執政的人幹吧！叫電火球一定幹。卓下台啦！賴下台好啊！";"@tungchinwu2183";"3RnS1xisw00";"2025-01-24 03:31:06"
"Ugw0YZUivk7ZioEo-Td4AaABAg";"😂😂😂被劉俊發和英雄兩個人😂死啊？這種打扮竟然被👻王認出來啊？😂好😂的是兩個人的錢全部都進到美妍的口袋啦？🤣🤣🤣👏👏👏👍👍👍";"@文吟";"h6Iq16pXTKg";"2025-02-01 06:42:28"
"Ugw0za997p43jRaclfJ4AaABAg";"🇹🇼若想要台灣不會成為現在發生國安危機的韓國！台灣人必須覺醒，台灣必須立即趕走親共內賊，罷免親中國的立法委員和民意代表。
天祐台灣！";"@raymond.youtube";"5lSxlj_mF5E";"2025-02-01 13:10:58"
"Ugw0zcq9DHRv8hysDQF4AaABAg";"台灣人民加油😅😅😅😅😅😅😅";"@雲莉家";"Xl0IRrnmbIw";"2025-01-30 13:03:43"
"Ugw0ZO9f5RVUi_9r5kB4AaABAg";"不是犯太岁，是犯赖皇。";"@GuenterCN";"ESIzJY_bN5k";"2025-02-01 18:51:36"
"Ugw0zQOL_cy0rpKfNLZ4AaABAg";"葉元之跑通告，上三立政論節目，三立為了賺深藍流量不斷邀約葉元之，讓葉元之知名度暴增而選上立委，台灣人拒看三立政論節目。";"@ton321123";"KHVD9thPt3A";"2025-02-01 12:49:07"
